problem,cleared,virtual_time_s,mean_time_s,program_time_s,complete,stations_visited,measure,clear,failed_clear,fallback,strategy,seed,total,move_s,switch_s,measure_s,optical_s,laser_s,candidate_evaluations,deferred_targets,forced_targets,opportunistic_measures,safe_clear_points
4,11,11752.213032264965,1068.3830029331787,0.08586939999077003,True,31,356,204,193,2,directional_tour,310036,11,9021.21303226493,317.0,1780.0,612.0,22.0,0,0,0,0,0
4,11,10398.099146746483,945.2817406133166,0.39572850000695325,True,31,355,67,56,2,directional_tour_safe,310036,11,8083.099146746488,317.0,1775.0,201.0,22.0,0,0,0,0,9
4,15,10385.038981033187,692.3359320688792,0.24101519999385346,True,31,278,20,5,1,baseline,310037,15,8674.038981033189,231.0,1390.0,60.0,30.0,,,,,
4,15,12019.369058319744,801.2912705546496,0.12662350000755396,True,31,314,110,95,1,directional_tour,310037,15,9816.369058319748,273.0,1570.0,330.0,30.0,0,0,0,0,0
4,15,11388.372552312214,759.2248368208143,0.29605289999744855,True,31,313,51,36,1,directional_tour_safe,310037,15,9367.37255231222,273.0,1565.0,153.0,30.0,0,0,0,0,14
4,10,10695.568677893498,1069.5568677893498,0.11686439999903087,True,31,410,21,11,1,baseline,310038,10,8188.568677893496,374.0,2050.0,63.0,20.0,,,,,
4,10,10528.236607033732,1052.8236607033732,0.0826292999990983,True,31,466,10,0,0,directional_tour,310038,10,7717.236607033732,431.0,2330.0,30.0,20.0,0,0,0,0,0
4,10,10496.507769646805,1049.6507769646805,0.07652189998771064,True,31,466,10,0,0,directional_tour_safe,310038,10,7685.507769646805,431.0,2330.0,30.0,20.0,0,0,0,0,10
4,11,10789.655204082463,980.8777458256784,0.1456095000030473,True,31,356,19,8,1,baseline,310039,11,8617.655204082463,313.0,1780.0,57.0,22.0,,,,,
4,11,11022.776167880886,1002.0705607164441,0.09459999999671709,True,31,418,19,8,1,directional_tour,310039,11,8471.776167880891,382.0,2090.0,57.0,22.0,0,0,0,0,0
4,11,10904.056444174143,991.2778585612857,0.22755850000248756,True,31,417,20,9,1,directional_tour_safe,310039,11,8355.056444174148,382.0,2085.0,60.0,22.0,0,0,0,0,10
