candidate_evaluations,clear,cleared,complete,deferred_targets,error,failed_clear,fallback,forced_targets,laser_s,layout,localization,max_step_time_error_s,mean_time_s,measure,measure_s,move_s,normal_exit,ok,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,safe_clear_points,scenario,seed,station_count,stations_visited,switch_s,tail_time_s,total,virtual_time_s,wall_s
130,24,11,True,0,,13,1,0,22.0,centered,paper,0.0,939.8917094306529,368,1840.0,8080.808803737184,True,True,0,72.0,3,4,0.41597729999921285,10,random,1100017,31,31,324.0,1363.3480373469702,11,10338.808803737182,0.4162983999995049
155,11,11,True,0,,0,0,0,22.0,shifted,paper,0.0,810.5176768636272,316,1580.0,7007.694445499899,True,True,0,33.0,1,4,0.256756700007827,11,random,1100017,27,27,273.0,4665.467547521733,11,8915.6944454999,0.25697539999964647
140,24,11,True,0,,13,2,0,22.0,shifted_origin,paper,0.0,791.4250673163475,334,1670.0,6647.675740479829,True,True,0,72.0,2,4,0.5840599000075599,9,random,1100017,28,28,294.0,3830.5223245802117,11,8705.675740479823,0.5841486999997869
159,16,14,True,0,,2,1,0,28.0,centered,paper,2.2737367544323206e-13,653.2438203999221,296,1480.0,7333.41348559891,True,True,0,48.0,2,4,0.3195571999967797,13,random,1100018,31,31,256.0,1926.9776744388655,14,9145.41348559891,0.3197043000109261
130,26,14,True,0,,12,2,0,28.0,shifted,paper,0.0,636.6475250492675,285,1425.0,7134.065350689745,True,True,0,78.0,1,4,0.4189161999966018,12,random,1100018,27,27,248.0,1098.809554298473,14,8913.065350689745,0.4190063999994891
171,17,14,True,0,,3,1,0,28.0,shifted_origin,paper,0.0,629.7027945659629,297,1485.0,6991.839123923481,True,True,0,51.0,1,4,0.3280964000005042,13,random,1100018,28,28,260.0,1098.809554298472,14,8815.83912392348,0.3281889000063529
206,15,15,True,0,,0,0,0,30.0,centered,paper,0.0,665.2313094536116,261,1305.0,8385.469641804177,True,True,0,45.0,2,4,0.3488853000017116,15,random,1100019,31,31,213.0,4769.429229454099,15,9978.469641804175,0.3489620000036666
158,40,15,True,0,,25,2,0,30.0,shifted,paper,0.0,600.1440610828319,234,1170.0,7488.160916242478,True,True,0,120.0,4,4,0.5115598999982467,13,random,1100019,27,27,194.0,2182.283041348309,15,9002.160916242477,0.5115877999924123
163,24,15,True,0,,9,1,0,30.0,shifted_origin,paper,0.0,592.7186542807343,240,1200.0,7390.779814211017,True,True,0,72.0,2,4,0.4488869000051636,14,random,1100019,28,28,198.0,1397.6962645086878,15,8890.779814211015,0.4489555000036489
129,96,16,True,0,,80,3,0,32.0,centered,paper,9.094947017729282e-13,599.2954011767912,250,1250.0,7807.726418828652,True,True,0,288.0,1,4,0.48768120000022464,13,random,1100020,31,26,211.0,0.0,16,9588.726418828659,0.4877987000072608
155,32,16,True,0,,16,1,0,32.0,shifted,paper,0.0,522.473734223706,241,1205.0,6825.579747579293,True,True,0,96.0,4,4,0.4791441000124905,15,random,1100020,27,23,201.0,0.0,16,8359.579747579295,0.4792256000073394
