arm,candidate_evaluations,clear,cleared,complete,deferred_targets,failed_clear,fallback,forced_targets,laser_s,mean_time_s,measure,measure_s,move_s,negative_constraints,negative_observations,negative_region_fallbacks,normal_exit,opportunistic_measures,optical_s,problem,program_time_s,route_replans,safe_clear_points,scheduling_policy,seed,skipped_known_measurements,sources,stations_visited,switch_s,virtual_time_s,wall_s
default,239,11,11,True,11,0,0,2,22.0,342.53235286205097,120,600.0,2999.85588148256,0,0,0,True,11,33.0,3,0.16092709999065846,12,10,joint_route,3000189,3,11,7,113.0,3767.8558814825606,0.16098109999438748
negative,239,11,11,True,11,0,0,2,22.0,335.9992646551443,120,600.0,2927.9919112065872,43,89,0,True,11,33.0,3,0.1634498000057647,12,10,joint_route,3000189,3,11,7,113.0,3695.9919112065877,0.16351640000357293
default,230,10,10,True,10,0,0,0,20.0,342.47546813709937,115,575.0,2691.7546813709932,0,0,0,True,12,30.0,3,0.16487330000381917,13,10,joint_route,3000190,0,10,7,108.0,3424.7546813709937,0.1649258999968879
negative,230,10,10,True,10,0,0,0,20.0,342.54640326496354,115,575.0,2692.464032649635,35,83,0,True,12,30.0,3,0.16780369999469258,13,10,joint_route,3000190,0,10,7,108.0,3425.4640326496356,0.16787100001238286
default,311,13,13,True,13,0,0,4,26.0,286.49351461356014,126,630.0,2913.415689976282,0,0,0,True,20,39.0,3,0.2171807999984594,15,13,joint_route,3000191,8,13,7,116.0,3724.4156899762816,0.21724389999872074
negative,275,13,13,True,13,0,0,4,26.0,269.36101945472194,123,615.0,2705.6932529113856,79,85,0,True,20,39.0,3,0.1971625000005588,15,13,joint_route,3000191,8,13,7,116.0,3501.693252911385,0.19723000000522006
default,249,11,11,True,11,0,0,1,22.0,324.84994821100327,120,600.0,2805.349430321036,0,0,0,True,14,33.0,3,0.1682660000078613,15,10,joint_route,3000192,3,11,7,113.0,3573.349430321036,0.16832730000896845
negative,237,11,11,True,11,0,0,1,22.0,314.1817180672341,119,595.0,2692.998898739575,57,88,0,True,14,33.0,3,0.16404760000295937,15,10,joint_route,3000192,3,11,7,113.0,3455.998898739575,0.16411820000212174
default,340,14,14,True,14,0,0,3,28.0,280.3433143926334,122,610.0,3132.8064014968672,0,0,0,True,10,42.0,3,0.21445280000625644,15,13,joint_route,3000193,4,14,7,112.0,3924.8064014968672,0.214510199992219
negative,364,14,14,True,14,0,0,3,28.0,281.06111797898944,124,620.0,3132.8556517058532,105,84,0,True,10,42.0,3,0.2329936999885831,15,13,joint_route,3000193,4,14,7,112.0,3934.8556517058523,0.2330638999992516
default,355,15,15,True,15,0,0,3,30.0,260.1548217180074,119,595.0,3122.3223257701106,0,0,0,True,21,45.0,3,0.2553666999883717,18,15,joint_route,3000194,3,15,7,110.0,3902.3223257701106,0.25542470000800677
negative,355,15,15,True,15,0,0,3,30.0,260.1548217180074,119,595.0,3122.3223257701106,114,72,0,True,21,45.0,3,0.26297559999511577,18,15,joint_route,3000194,3,15,7,110.0,3902.3223257701106,0.26304720000189263
default,321,13,13,True,13,0,0,3,26.0,277.4053690050859,120,600.0,2831.2697970661175,0,0,0,True,16,39.0,3,0.21721410000463948,16,12,joint_route,3000195,2,13,7,110.0,3606.269797066117,0.21727999999711756
negative,309,13,13,True,13,0,0,3,26.0,266.23970894017333,119,595.0,2691.1162162222527,80,80,0,True,16,39.0,3,0.21606599999358878,16,12,joint_route,3000195,2,13,7,110.0,3461.116216222253,0.21615469999960624
default,250,10,10,True,10,0,0,0,20.0,352.52959613365454,131,655.0,2698.295961336545,0,0,0,True,9,30.0,3,0.1544929000083357,15,10,joint_route,3000196,1,10,7,122.0,3525.2959613365456,0.15454990000580437
negative,274,10,10,True,10,0,0,0,20.0,347.61345313823625,133,665.0,2639.134531382362,92,103,0,True,9,30.0,3,0.17490369999723043,15,10,joint_route,3000196,1,10,7,122.0,3476.1345313823626,0.17497459999867715
default,414,16,16,True,16,0,0,0,32.0,221.14709861072316,105,525.0,2842.3535777715715,0,0,0,True,18,48.0,3,0.28738850000081584,19,16,joint_route,3000197,2,16,6,91.0,3538.3535777715706,0.2874512999987928
negative,378,16,16,True,16,0,0,0,32.0,209.53874521376247,102,510.0,2671.6199234202004,82,52,0,True,18,48.0,3,0.2831789000047138,19,16,joint_route,3000197,2,16,6,91.0,3352.6199234201995,0.2832543000113219
default,263,12,12,True,12,0,0,0,24.0,312.39912455534665,112,560.0,3022.78949466416,0,0,0,True,16,36.0,3,0.20972369999799412,17,12,joint_route,3000198,2,12,7,106.0,3748.78949466416,0.20978699999977835
negative,263,12,12,True,12,0,0,0,24.0,314.30580686040275,112,560.0,3045.6696823248326,43,77,0,True,16,36.0,3,0.2019129999971483,17,12,joint_route,3000198,2,12,7,106.0,3771.669682324833,0.2019832999940263
default,264,12,12,True,12,0,0,3,24.0,299.37365077316343,114,570.0,2856.483809277961,0,0,0,True,18,36.0,3,0.200977900007274,15,11,joint_route,3000199,8,12,7,106.0,3592.483809277961,0.2010662999964552
negative,264,12,12,True,12,0,0,3,24.0,298.2528782596389,114,570.0,2843.0345391156675,52,76,0,True,18,36.0,3,0.2095265000098152,15,11,joint_route,3000199,8,12,7,106.0,3579.034539115667,0.20964319999620784
default,287,13,13,True,13,0,0,4,26.0,267.87909109256714,122,610.0,2692.428184203373,0,0,0,True,25,39.0,3,0.2046189999964554,15,12,joint_route,3000200,6,13,7,115.0,3482.428184203373,0.20468319999054074
negative,287,13,13,True,13,0,0,4,26.0,267.6583587190555,122,610.0,2689.558663347722,74,84,0,True,25,39.0,3,0.202053100001649,15,12,joint_route,3000200,6,13,7,115.0,3479.558663347722,0.20212200000241864
default,240,10,10,True,10,0,0,0,20.0,334.1126778940853,120,600.0,2579.126778940853,0,0,0,True,5,30.0,3,0.15895589999854565,13,10,joint_route,3000201,0,10,7,112.0,3341.126778940853,0.15901030000532046
negative,240,10,10,True,10,0,0,0,20.0,333.38541677375434,120,600.0,2571.8541677375433,49,91,0,True,5,30.0,3,0.1599002000002656,13,9,joint_route,3000201,0,10,7,112.0,3333.8541677375433,0.159962199992151
default,409,16,16,True,16,0,0,0,32.0,233.329910412528,110,550.0,3004.2785666004484,0,0,0,True,12,48.0,3,0.26611229999980424,20,16,joint_route,3000202,2,16,6,99.0,3733.278566600448,0.2661736000009114
negative,421,16,16,True,16,0,0,0,32.0,233.00515407479404,111,555.0,2994.0824651967055,114,64,0,True,12,48.0,3,0.2911050999973668,20,15,joint_route,3000202,2,16,6,99.0,3728.0824651967046,0.29117650000262074
default,218,10,10,True,10,0,0,0,20.0,316.72901422237743,117,585.0,2422.290142223774,0,0,0,True,11,30.0,3,0.1534626000066055,14,10,joint_route,3000203,1,10,7,110.0,3167.290142223774,0.15351689999806695
negative,218,10,10,True,10,0,0,0,20.0,316.53594100660314,117,585.0,2420.3594100660316,43,88,0,True,11,30.0,3,0.1543245999928331,14,10,joint_route,3000203,1,10,7,110.0,3165.359410066031,0.15438859999994747
default,242,11,11,True,11,0,0,2,22.0,282.93611371025605,119,595.0,2350.2972508128164,0,0,0,True,14,33.0,3,0.17784229999233503,15,11,joint_route,3000204,7,11,7,112.0,3112.297250812817,0.17789900000207126
negative,242,11,11,True,11,0,0,2,22.0,282.93611371025605,119,595.0,2350.2972508128164,58,85,0,True,14,33.0,3,0.18194570000923704,15,11,joint_route,3000204,7,11,7,112.0,3112.297250812817,0.18203890000586398
default,319,12,12,True,12,0,0,0,24.0,323.54312591450787,112,560.0,3161.517510974095,0,0,0,True,6,36.0,3,0.2120169999980135,15,12,joint_route,3000205,0,12,7,101.0,3882.5175109740944,0.21207649999996647
negative,307,12,12,True,12,0,0,0,24.0,310.01936496663023,111,555.0,3004.2323795995635,50,76,0,True,6,36.0,3,0.20982930000172928,15,12,joint_route,3000205,0,12,7,101.0,3720.2323795995626,0.20993509999243543
default,352,14,14,True,14,0,0,0,28.0,259.06055808052537,119,595.0,2853.847813127356,0,0,0,True,5,42.0,3,0.21239479999348987,17,13,joint_route,3000206,1,14,7,108.0,3626.8478131273555,0.21245390000694897
negative,376,14,14,True,14,0,0,0,28.0,259.8848158003327,121,605.0,2855.387421204658,110,80,0,True,5,42.0,3,0.23249529999156948,17,12,joint_route,3000206,1,14,7,108.0,3638.387421204658,0.23256770000443794
default,253,12,12,True,12,0,0,2,24.0,290.4729782622897,122,610.0,2699.675739147476,0,0,0,True,24,36.0,3,0.17455020001216326,16,9,joint_route,3000207,4,12,7,116.0,3485.675739147476,0.17460460000438616
negative,253,12,12,True,12,0,0,2,24.0,290.4729782622897,122,610.0,2699.675739147476,74,86,0,True,24,36.0,3,0.18226449999201577,16,9,joint_route,3000207,4,12,7,116.0,3485.675739147476,0.18233530000725295
default,332,15,15,True,15,0,0,1,30.0,254.03291998750382,113,565.0,3067.493799812558,0,0,0,True,22,45.0,3,0.24057429999811575,19,15,joint_route,3000208,6,15,7,103.0,3810.4937998125574,0.24063569999998435
negative,332,15,15,True,15,0,0,1,30.0,254.03291998750382,113,565.0,3067.493799812558,77,66,0,True,22,45.0,3,0.24817190000612754,19,15,joint_route,3000208,6,15,7,103.0,3810.4937998125574,0.24825459999556188
default,355,14,14,True,14,0,0,4,28.0,259.5348555848393,119,595.0,2860.4879781877494,0,0,0,True,18,42.0,3,0.24011319999408443,16,14,joint_route,3000209,9,14,7,108.0,3633.4879781877503,0.24017790000652894
negative,355,14,14,True,14,0,0,4,28.0,256.51983887098237,119,595.0,2818.277744193752,95,75,0,True,18,42.0,3,0.24927039998874534,16,14,joint_route,3000209,9,14,7,108.0,3591.277744193753,0.2493438000092283
default,296,12,12,True,12,0,0,0,24.0,294.96153812800907,116,580.0,2792.538457536109,0,0,0,True,8,36.0,3,0.19132350001018494,17,12,joint_route,3000210,2,12,7,107.0,3539.5384575361086,0.19138219999149442
negative,296,12,12,True,12,0,0,0,24.0,278.7690413175927,116,580.0,2598.2284958111127,54,82,0,True,8,36.0,3,0.19138800000655465,17,12,joint_route,3000210,2,12,7,107.0,3345.2284958111127,0.19146070000715554
default,307,13,13,True,13,0,0,3,26.0,264.768397121676,116,580.0,2689.9891625817877,0,0,0,True,11,39.0,3,0.19934459999785759,16,12,joint_route,3000211,9,13,7,107.0,3441.989162581788,0.1994035000097938
negative,319,13,13,True,13,0,0,3,26.0,264.0008711223126,117,585.0,2675.0113245900634,64,79,0,True,11,39.0,3,0.20653139999194536,16,12,joint_route,3000211,9,13,7,107.0,3432.011324590064,0.20660239999415353
default,271,13,13,True,13,0,0,1,26.0,268.718263925772,121,605.0,2708.337431035036,0,0,0,True,11,39.0,3,0.17756489999010228,17,12,joint_route,3000212,3,13,7,115.0,3493.337431035036,0.17762660000880715
negative,283,13,13,True,13,0,0,1,26.0,267.4350066735048,122,610.0,2686.6550867555625,73,88,0,True,11,39.0,3,0.18108290000236593,17,12,joint_route,3000212,3,13,7,115.0,3476.6550867555625,0.18115240000770427
default,355,15,15,True,15,0,0,0,30.0,253.4395685342038,108,540.0,3087.5935280130575,0,0,0,True,20,45.0,3,0.23629149999760557,20,14,joint_route,3000213,2,15,7,99.0,3801.593528013057,0.23635249999642838
negative,367,15,15,True,15,0,0,0,30.0,251.36877848897717,109,545.0,3051.531677334659,71,63,0,True,20,45.0,3,0.24926279998908285,20,14,joint_route,3000213,2,15,7,99.0,3770.5316773346576,0.24933330000203568
default,264,11,11,True,11,0,0,0,22.0,306.6280647885276,123,615.0,2587.9087126738027,0,0,0,True,16,33.0,3,0.1717652000079397,16,10,joint_route,3000214,4,11,7,115.0,3372.908712673803,0.17182590000447817
negative,264,11,11,True,11,0,0,0,22.0,306.6280647885276,123,615.0,2587.9087126738027,60,90,0,True,16,33.0,3,0.17996999999741092,16,10,joint_route,3000214,4,11,7,115.0,3372.908712673803,0.1800360999914119
default,340,15,15,True,15,0,0,2,30.0,240.9210755731328,121,605.0,2821.816133596992,0,0,0,True,11,45.0,3,0.21945669999695383,17,15,joint_route,3000215,1,15,7,112.0,3613.816133596992,0.21951629999966826
negative,340,15,15,True,15,0,0,2,30.0,234.89162903328105,121,605.0,2731.374435499216,96,80,0,True,11,45.0,3,0.22420729999430478,17,15,joint_route,3000215,1,15,7,112.0,3523.374435499216,0.22427690000040457
default,297,13,13,True,13,0,0,2,26.0,272.6956525379236,116,580.0,2792.0434829930064,0,0,0,True,14,39.0,3,0.20201349999115337,17,13,joint_route,3000216,6,13,7,108.0,3545.043482993007,0.2020722999877762
negative,297,13,13,True,13,0,0,2,26.0,267.7786938251209,116,580.0,2728.1230197265713,67,78,0,True,14,39.0,3,0.21346169999742415,17,13,joint_route,3000216,6,13,7,108.0,3481.123019726572,0.213539899996249
default,207,10,10,True,10,0,0,1,20.0,316.15569588719814,122,610.0,2385.556958871981,0,0,0,True,17,30.0,3,0.1514545999962138,14,9,joint_route,3000217,6,10,7,116.0,3161.5569588719814,0.15151339999283664
negative,207,10,10,True,10,0,0,1,20.0,317.85785035574423,122,610.0,2402.578503557442,39,92,0,True,17,30.0,3,0.15200019998883363,14,9,joint_route,3000217,6,10,7,116.0,3178.578503557442,0.1520693000056781
default,309,13,13,True,13,0,0,0,26.0,261.9389915330405,114,570.0,2664.2068899295273,0,0,0,True,18,39.0,3,0.2085774000006495,18,13,joint_route,3000218,11,13,7,106.0,3405.206889929527,0.2086323999974411
negative,309,13,13,True,13,0,0,0,26.0,261.9389915330405,114,570.0,2664.2068899295273,64,76,0,True,18,39.0,3,0.2145399000000907,18,13,joint_route,3000218,11,13,7,106.0,3405.206889929527,0.21460690000094473
default,262,13,13,True,13,0,0,0,26.0,271.54931903550425,110,550.0,2811.141147461556,0,0,0,True,19,39.0,3,0.19514389999676496,18,12,joint_route,3000219,2,13,7,104.0,3530.141147461555,0.19520089999423362
negative,274,13,13,True,13,0,0,0,26.0,272.20477186020554,111,555.0,2814.662034182673,52,72,0,True,19,39.0,3,0.21115350000036415,18,12,joint_route,3000219,2,13,7,104.0,3538.662034182672,0.21121969999512658
default,354,15,15,True,15,0,0,1,30.0,247.06777051705058,110,550.0,2980.0165577557586,0,0,0,True,21,45.0,3,0.24754210001265164,20,15,joint_route,3000220,10,15,7,101.0,3706.0165577557586,0.24760639999294654
negative,354,15,15,True,15,0,0,1,30.0,246.88939838512727,110,550.0,2977.340975776909,77,66,0,True,21,45.0,3,0.24163059999409597,20,15,joint_route,3000220,10,15,7,101.0,3703.340975776909,0.24174460000358522
default,296,12,12,True,12,0,0,0,24.0,299.0362332168873,109,545.0,2883.434798602647,0,0,0,True,11,36.0,3,0.18277169999782927,15,11,joint_route,3000221,2,12,7,100.0,3588.4347986026473,0.1828769999992801
negative,296,12,12,True,12,0,0,0,24.0,297.14986259805835,109,545.0,2860.7983511766997,47,74,0,True,11,36.0,3,0.18484129999706056,15,10,joint_route,3000221,2,12,7,100.0,3565.7983511767,0.1849099999963073
default,287,12,12,True,12,0,0,2,24.0,307.175025459713,114,570.0,2951.100305516556,0,0,0,True,14,36.0,3,0.19823349999205675,16,11,joint_route,3000222,4,12,7,105.0,3686.1003055165565,0.1983060999918962
negative,287,12,12,True,12,0,0,2,24.0,293.1343250451432,114,570.0,2782.6119005417186,54,78,0,True,14,36.0,3,0.1934274999948684,16,11,joint_route,3000222,4,12,7,105.0,3517.6119005417186,0.19350300000223797
default,330,15,15,True,15,0,0,2,30.0,237.14422640615157,112,560.0,2817.163396092273,0,0,0,True,7,45.0,3,0.21864660001301672,15,15,joint_route,3000223,0,15,7,105.0,3557.1633960922736,0.218712100002449
negative,330,15,15,True,15,0,0,2,30.0,233.7768762338481,112,560.0,2766.653143507721,78,71,0,True,7,45.0,3,0.2169339999963995,15,15,joint_route,3000223,0,15,7,105.0,3506.6531435077213,0.2170044000085909
default,253,12,12,True,12,0,0,0,24.0,262.1638469764046,113,565.0,2412.9661637168547,0,0,0,True,18,36.0,3,0.18416289999731816,17,12,joint_route,3000224,1,12,7,108.0,3145.966163716855,0.18422719999216497
negative,241,12,12,True,12,0,0,0,24.0,252.7675100790826,112,560.0,2305.210120948991,39,78,0,True,18,36.0,3,0.1850661000062246,17,12,joint_route,3000224,1,12,7,108.0,3033.210120948991,0.18513509999320377
default,367,14,14,True,14,0,0,1,28.0,285.9553595538362,126,630.0,3190.3750337537076,0,0,0,True,12,42.0,3,0.2373348000110127,16,13,joint_route,3000225,0,14,7,113.0,4003.375033753707,0.23739690000365954
negative,343,14,14,True,14,0,0,1,28.0,258.1982713324122,124,620.0,2811.7757986537717,108,82,0,True,12,42.0,3,0.22774000000208616,16,13,joint_route,3000225,0,14,7,113.0,3614.7757986537713,0.22786449998966418
default,295,13,13,True,13,0,0,2,26.0,273.25030726731364,112,560.0,2823.2539944750774,0,0,0,True,15,39.0,3,0.20929440000327304,17,13,joint_route,3000226,3,13,7,104.0,3552.2539944750774,0.20935640000971034
negative,307,13,13,True,13,0,0,2,26.0,269.61907942315736,113,565.0,2771.0480325010444,63,74,0,True,15,39.0,3,0.21870209999906365,17,13,joint_route,3000226,3,13,7,104.0,3505.0480325010453,0.21884520001185592
default,236,10,10,True,10,0,0,0,20.0,330.9974729188696,118,590.0,2558.974729188696,0,0,0,True,7,30.0,3,0.14023969999107067,14,9,joint_route,3000227,2,10,7,111.0,3309.974729188696,0.14029159999336116
negative,236,10,10,True,10,0,0,0,20.0,331.12015490409306,118,590.0,2560.20154904093,44,92,0,True,7,30.0,3,0.14545169999473728,14,10,joint_route,3000227,2,10,7,111.0,3311.201549040931,0.14551349999965169
default,251,10,10,True,10,0,0,1,20.0,341.60037409991224,132,660.0,2584.003740999122,0,0,0,True,1,30.0,3,0.15205839999543969,10,9,joint_route,3000228,0,10,7,122.0,3416.0037409991223,0.15211540000746027
negative,263,10,10,True,10,0,0,1,20.0,338.72789228967247,133,665.0,2550.2789228967245,97,103,0,True,1,30.0,3,0.16653709999809507,10,9,joint_route,3000228,0,10,7,122.0,3387.278922896725,0.1666071999934502
default,388,16,16,True,16,0,0,2,32.0,251.91672095779012,116,580.0,3265.6675353246414,0,0,0,True,18,48.0,3,0.25417290000768844,20,16,joint_route,3000229,5,16,7,105.0,4030.667535324642,0.25423120000050403
negative,400,16,16,True,16,0,0,2,32.0,246.8489046729352,117,585.0,3179.582474766963,105,69,0,True,18,48.0,3,0.26781309999933,20,15,joint_route,3000229,5,16,7,105.0,3949.582474766963,0.2678843999892706
default,331,16,16,True,16,0,0,6,32.0,239.75000716554618,105,525.0,3134.0001146487393,0,0,0,True,18,48.0,3,0.25247169999056496,16,16,joint_route,3000230,22,16,7,97.0,3836.000114648739,0.25253659998998046
negative,331,16,16,True,16,0,0,6,32.0,236.41884066437504,105,525.0,3080.701450630001,54,56,0,True,18,48.0,3,0.25172549999842886,16,16,joint_route,3000230,22,16,7,97.0,3782.7014506300006,0.2517968000029214
default,271,11,11,True,11,0,0,0,22.0,315.2760529148338,113,565.0,2744.0365820631723,0,0,0,True,12,33.0,3,0.16479800001252443,15,10,joint_route,3000231,2,11,7,104.0,3468.0365820631723,0.16484880000643898
negative,271,11,11,True,11,0,0,0,22.0,313.7908972085302,113,565.0,2727.6998692938323,40,83,0,True,12,33.0,3,0.17226099999970756,15,10,joint_route,3000231,2,11,7,104.0,3451.6998692938323,0.17231970001012087
default,229,11,11,True,11,0,0,0,22.0,328.35716299286867,115,575.0,2873.928792921555,0,0,0,True,19,33.0,3,0.16222829998878296,16,11,joint_route,3000232,4,11,7,108.0,3611.928792921555,0.16228090001095552
negative,241,11,11,True,11,0,0,0,22.0,327.77255731006267,116,580.0,2862.4981304106896,58,83,0,True,19,33.0,3,0.1737206999969203,16,11,joint_route,3000232,4,11,7,108.0,3605.4981304106896,0.17379459999210667
default,295,13,13,True,13,0,0,1,26.0,247.67075606685725,112,560.0,2490.7198288691443,0,0,0,True,3,39.0,3,0.17966040001192596,14,13,joint_route,3000233,0,13,7,104.0,3219.7198288691443,0.17976009999983944
negative,307,13,13,True,13,0,0,1,26.0,242.63946193054045,113,565.0,2420.313005097026,53,77,0,True,3,39.0,3,0.1917267999961041,14,13,joint_route,3000233,0,13,7,104.0,3154.313005097026,0.19179719999374356
default,265,12,12,True,12,0,0,1,24.0,295.23127018151007,120,600.0,2770.77524217812,0,0,0,True,19,36.0,3,0.1877735999878496,16,11,joint_route,3000234,4,12,7,112.0,3542.775242178121,0.1878331000043545
negative,265,12,12,True,12,0,0,1,24.0,290.9800594041041,120,600.0,2719.7607128492496,59,84,0,True,19,36.0,3,0.19754100000136532,16,11,joint_route,3000234,4,12,7,112.0,3491.7607128492496,0.1976100000028964
default,331,14,14,True,14,0,0,2,28.0,274.01149540071043,117,585.0,3073.1609356099457,0,0,0,True,20,42.0,3,0.2137321000045631,18,13,joint_route,3000235,7,14,7,108.0,3836.1609356099457,0.2137912000034703
negative,343,14,14,True,14,0,0,2,28.0,269.8447910287316,118,590.0,3009.8270744022416,88,77,0,True,20,42.0,3,0.22139890000107698,18,13,joint_route,3000235,7,14,7,108.0,3777.8270744022425,0.22147199999017175
default,342,13,13,True,13,0,0,1,26.0,297.72502546570644,118,590.0,3109.425331054185,0,0,0,True,2,39.0,3,0.21529629999713507,14,13,joint_route,3000236,0,13,7,106.0,3870.425331054184,0.21535619998758193
negative,330,13,13,True,13,0,0,1,26.0,283.1615430274059,117,585.0,2925.100059356277,82,80,0,True,2,39.0,3,0.21547409999766387,14,12,joint_route,3000236,0,13,7,106.0,3681.1000593562767,0.2155532999895513
default,340,15,15,True,15,0,0,0,30.0,244.31342831146873,111,555.0,2930.701424672031,0,0,0,True,14,45.0,3,0.23196960000495892,19,15,joint_route,3000237,2,15,7,104.0,3664.701424672031,0.23202840000158176
