absence_skipped_measurements,arm,candidate_evaluations,channels_certified_absent,clear,cleared,complete,coverage_sites_cancelled,deferred_targets,discovery_closed,discovery_closed_by_absence,failed_clear,fallback,forced_targets,laser_s,mean_time_s,measure,measure_s,move_s,normal_exit,opportunistic_measures,optical_s,paper_measurements_selected,problem,program_time_s,reschedule_bursts,reschedule_fallbacks,reschedule_steps,rescheduled_targets,route_replans,safe_clear_points,seed,skipped_known_measurements,small_region_probes,small_region_successes,sources,stations_visited,switch_s,virtual_time_s,wall_s
0,step,62,0,11,10,True,0,10,0,0,1,0,0,20.0,646.5818117582953,371,1855.0,4212.818117582953,True,0,33.0,0,4,0.16064560000086203,0,0,16,9,44,7,3100390,25,4,3,10,25,345.0,6465.818117582953,0.17745279999508057
0,default,46,0,13,13,True,0,13,0,0,0,0,0,26.0,474.07672293121254,292,1460.0,4374.997398105765,True,0,39.0,2,4,0.18213299999479204,0,0,0,0,38,6,3100391,11,7,7,13,25,263.0,6162.997398105763,0.1994154999993043
0,noclosure,46,0,13,13,True,0,13,0,0,0,0,0,26.0,474.07672293121254,292,1460.0,4374.997398105765,True,0,39.0,2,4,0.1891436000005342,0,0,0,0,38,6,3100391,11,7,7,13,25,263.0,6162.997398105763,0.20685329999832902
0,step,14,0,14,13,True,0,13,0,0,1,0,0,26.0,452.3977902229162,291,1455.0,4093.171272897911,True,0,42.0,0,4,0.14927179999358486,0,0,13,8,46,5,3100391,11,9,8,13,25,265.0,5881.171272897911,0.16695840000465978
0,default,26,0,10,10,True,0,10,0,0,0,0,0,20.0,660.1951481080587,339,1695.0,4544.951481080587,True,0,30.0,0,4,0.14517220000561792,0,0,0,0,35,6,3100392,58,4,4,10,25,312.0,6601.951481080587,0.16207779999240302
0,noclosure,26,0,10,10,True,0,10,0,0,0,0,0,20.0,660.1951481080587,339,1695.0,4544.951481080587,True,0,30.0,0,4,0.1435187000024598,0,0,0,0,35,6,3100392,58,4,4,10,25,312.0,6601.951481080587,0.1616935000056401
0,step,26,0,10,10,True,0,10,0,0,0,0,0,20.0,660.1951481080587,339,1695.0,4544.951481080587,True,0,30.0,0,4,0.15554200000769924,0,0,13,7,42,6,3100392,58,4,4,10,25,312.0,6601.951481080587,0.17413090000627562
0,default,110,0,16,16,True,3,16,1,0,0,0,0,32.0,378.21882750651366,291,1455.0,4254.501240104218,True,0,48.0,0,4,0.2646668000088539,0,0,0,0,38,7,3100393,50,9,9,16,22,262.0,6051.501240104219,0.2825876999995671
0,noclosure,110,0,16,16,True,0,16,0,0,0,0,0,32.0,378.21882750651366,291,1455.0,4254.501240104218,True,0,48.0,0,4,0.2681282999983523,0,0,0,0,38,7,3100393,50,9,9,16,22,262.0,6051.501240104219,0.28577069999300875
0,step,79,0,16,16,True,3,16,1,0,0,0,0,32.0,369.8387583466764,292,1460.0,4110.420133546822,True,0,48.0,0,4,0.22869820000778418,0,0,15,11,45,4,3100393,54,12,12,16,22,267.0,5917.420133546822,0.24534029999631457
0,default,113,0,15,15,True,0,15,0,0,0,0,0,30.0,434.9599825219405,232,1160.0,5087.399737829107,True,0,45.0,2,4,0.26970910000090953,0,0,0,0,40,8,3100394,10,7,7,15,25,202.0,6524.399737829108,0.2879354000033345
0,noclosure,113,0,15,15,True,0,15,0,0,0,0,0,30.0,434.9599825219405,232,1160.0,5087.399737829107,True,0,45.0,2,4,0.2691956000053324,0,0,0,0,40,8,3100394,10,7,7,15,25,202.0,6524.399737829108,0.2864348000002792
0,step,36,0,16,15,True,0,15,0,0,1,0,0,30.0,401.47323643743425,220,1100.0,4649.098546561513,True,0,48.0,1,4,0.21336760000849608,0,0,17,12,52,5,3100394,45,11,10,15,25,195.0,6022.098546561514,0.2308850999979768
0,default,60,0,19,10,True,0,10,0,0,9,1,0,20.0,662.4062856934033,336,1680.0,4556.062856934033,True,0,57.0,1,4,0.3377646000008099,0,0,0,0,35,8,3100395,26,5,1,10,25,311.0,6624.062856934033,0.3554794999945443
0,noclosure,60,0,19,10,True,0,10,0,0,9,1,0,20.0,662.4062856934033,336,1680.0,4556.062856934033,True,0,57.0,1,4,0.3440277000045171,0,0,0,0,35,8,3100395,26,5,1,10,25,311.0,6624.062856934033,0.3605127999908291
0,step,14,0,13,10,True,0,10,0,0,3,0,0,20.0,651.6163108089447,358,1790.0,4330.163108089447,True,0,39.0,1,4,0.14053899999998976,0,0,13,8,43,5,3100395,56,8,5,10,25,337.0,6516.163108089447,0.15691609999339562
0,default,51,0,12,12,True,0,12,0,0,0,0,0,24.0,506.7586287039505,280,1400.0,4368.103544447407,True,0,36.0,0,4,0.1557603000110248,0,0,0,0,37,5,3100396,20,7,7,12,25,253.0,6081.1035444474055,0.17312780000793282
0,noclosure,51,0,12,12,True,0,12,0,0,0,0,0,24.0,506.7586287039505,280,1400.0,4368.103544447407,True,0,36.0,0,4,0.15357340000628028,0,0,0,0,37,5,3100396,20,7,7,12,25,253.0,6081.1035444474055,0.1708195999963209
0,step,55,0,12,12,True,0,12,0,0,0,0,0,24.0,489.8957740539797,281,1405.0,4158.749288647758,True,0,36.0,0,4,0.18310680000286084,0,0,12,9,46,3,3100396,20,9,9,12,25,255.0,5878.749288647757,0.20016300000133924
0,default,11,0,41,14,True,0,14,0,0,27,2,0,28.0,458.572630138301,295,1475.0,4524.016821936222,True,0,123.0,0,4,0.4145542999904137,0,0,0,0,39,7,3100397,38,5,5,14,25,270.0,6420.016821936214,0.4313506000034977
0,noclosure,11,0,41,14,True,0,14,0,0,27,2,0,28.0,458.572630138301,295,1475.0,4524.016821936222,True,0,123.0,0,4,0.42165360000217333,0,0,0,0,39,7,3100397,38,5,5,14,25,270.0,6420.016821936214,0.4383326999959536
0,step,22,0,29,14,True,0,14,0,0,15,2,0,28.0,452.7334267346041,304,1520.0,4427.267974284461,True,0,87.0,0,4,0.4404757000011159,0,2,19,9,48,8,3100397,28,4,4,14,25,276.0,6338.2679742844575,0.4581068999978015
0,default,110,0,11,11,True,0,11,0,0,0,0,0,22.0,573.6237988350966,320,1600.0,4366.861787186063,True,0,33.0,0,4,0.21882740000728518,0,0,0,0,36,8,3100398,35,3,3,11,25,288.0,6309.861787186063,0.23526659999333788
0,noclosure,110,0,11,11,True,0,11,0,0,0,0,0,22.0,573.6237988350966,320,1600.0,4366.861787186063,True,0,33.0,0,4,0.2212699999945471,0,0,0,0,36,8,3100398,35,3,3,11,25,288.0,6309.861787186063,0.23838460000115447
0,step,66,0,11,11,True,0,11,0,0,0,0,0,22.0,568.7919076987837,323,1615.0,4288.710984686621,True,0,33.0,0,4,0.20290919998660684,0,0,18,12,48,6,3100398,38,5,5,11,25,298.0,6256.710984686621,0.2199854999926174
0,default,66,0,18,12,True,0,12,0,0,6,1,0,24.0,564.4564085716011,338,1690.0,4697.476902859214,True,0,54.0,0,4,0.3208236000064062,0,0,0,0,37,10,3100399,15,1,1,12,25,308.0,6773.476902859213,0.33789189999515656
0,noclosure,66,0,18,12,True,0,12,0,0,6,1,0,24.0,564.4564085716011,338,1690.0,4697.476902859214,True,0,54.0,0,4,0.32188449999375734,0,0,0,0,37,10,3100399,15,1,1,12,25,308.0,6773.476902859213,0.339032900010352
0,step,28,0,18,12,True,0,12,0,0,6,1,0,24.0,547.0814018962127,327,1635.0,4547.976822754552,True,0,54.0,0,4,0.2903725000069244,0,1,15,8,43,6,3100399,27,5,5,12,25,304.0,6564.976822754553,0.30766619999485556
0,default,66,0,22,11,True,0,11,0,0,11,1,0,22.0,580.757280490659,299,1495.0,4533.330085397244,True,0,66.0,0,4,0.3354754000029061,0,0,0,0,36,9,3100400,30,3,1,11,25,272.0,6388.330085397249,0.35285140000632964
0,noclosure,66,0,22,11,True,0,11,0,0,11,1,0,22.0,580.757280490659,299,1495.0,4533.330085397244,True,0,66.0,0,4,0.33026029999018647,0,0,0,0,36,9,3100400,30,3,1,11,25,272.0,6388.330085397249,0.3474292000028072
0,step,49,0,23,11,True,0,11,0,0,12,1,0,22.0,578.6244476841777,300,1500.0,4499.868924525953,True,0,69.0,0,4,0.3299708999984432,0,1,21,11,47,9,3100400,35,4,1,11,25,274.0,6364.868924525955,0.3485457999922801
0,default,64,0,22,11,True,0,11,0,0,11,1,0,22.0,589.9229605319634,353,1765.0,4309.152565851597,True,0,66.0,0,4,0.2791334000066854,0,0,0,0,36,7,3100401,19,4,3,11,25,327.0,6489.152565851598,0.2979963999969186
0,noclosure,64,0,22,11,True,0,11,0,0,11,1,0,22.0,589.9229605319634,353,1765.0,4309.152565851597,True,0,66.0,0,4,0.28877479999209754,0,0,0,0,36,7,3100401,19,4,3,11,25,327.0,6489.152565851598,0.3069402999972226
0,step,61,0,23,11,True,0,11,0,0,12,1,0,22.0,593.6658336676096,355,1775.0,4335.324170343706,True,0,69.0,0,4,0.2929183000087505,0,1,17,11,47,5,3100401,20,7,5,11,25,329.0,6530.324170343706,0.3099424999963958
0,default,133,0,16,10,True,0,10,0,0,6,1,0,20.0,689.9719628343564,354,1770.0,4737.719628343562,True,0,48.0,0,4,0.3880067999998573,0,0,0,0,35,6,3100402,28,3,3,10,25,324.0,6899.719628343564,0.4049439000082202
0,noclosure,133,0,16,10,True,0,10,0,0,6,1,0,20.0,689.9719628343564,354,1770.0,4737.719628343562,True,0,48.0,0,4,0.383978500001831,0,0,0,0,35,6,3100402,28,3,3,10,25,324.0,6899.719628343564,0.40132550000271294
0,step,14,0,10,10,True,0,10,0,0,0,0,0,20.0,633.953115564746,342,1710.0,4259.531155647461,True,0,30.0,0,4,0.1132521999970777,0,0,5,4,39,1,3100402,39,9,9,10,25,320.0,6339.53115564746,0.13115890001063235
0,default,7,0,12,12,True,0,12,0,0,0,1,0,24.0,498.8644170795933,311,1555.0,4083.373004955119,True,0,36.0,1,4,0.2644864000030793,0,0,0,0,37,2,3100403,39,9,9,12,25,288.0,5986.3730049551195,0.2818935999966925
0,noclosure,7,0,12,12,True,0,12,0,0,0,1,0,24.0,498.8644170795933,311,1555.0,4083.373004955119,True,0,36.0,1,4,0.2579697000037413,0,0,0,0,37,2,3100403,39,9,9,12,25,288.0,5986.3730049551195,0.27511189998767804
0,step,7,0,12,12,True,0,12,0,0,0,1,0,24.0,498.8644170795933,311,1555.0,4083.373004955119,True,0,36.0,1,4,0.2683270999987144,0,1,5,2,39,2,3100403,39,9,9,12,25,288.0,5986.3730049551195,0.2862268999888329
0,default,81,0,12,11,True,0,11,0,0,1,0,0,22.0,586.6540780225176,333,1665.0,4424.194858247693,True,0,36.0,1,4,0.19966280000517145,0,0,0,0,36,7,3100404,53,5,4,11,25,306.0,6453.194858247693,0.21847049999632873
0,noclosure,81,0,12,11,True,0,11,0,0,1,0,0,22.0,586.6540780225176,333,1665.0,4424.194858247693,True,0,36.0,1,4,0.19783610000740737,0,0,0,0,36,7,3100404,53,5,4,11,25,306.0,6453.194858247693,0.21537799999350682
0,step,61,0,12,11,True,0,11,0,0,1,0,0,22.0,572.3148975677268,334,1670.0,4259.463873244996,True,0,36.0,0,4,0.18451819999609143,0,0,19,12,48,7,3100404,54,5,4,11,25,308.0,6295.463873244995,0.20235659999889322
0,default,77,0,31,14,True,0,14,0,0,17,2,0,28.0,481.03111525763813,290,1450.0,4900.435613606935,True,0,93.0,0,4,0.46167000000423286,0,0,0,0,39,8,3100405,51,5,4,14,25,263.0,6734.435613606934,0.4787533000053372
0,noclosure,77,0,31,14,True,0,14,0,0,17,2,0,28.0,481.03111525763813,290,1450.0,4900.435613606935,True,0,93.0,0,4,0.4531595999869751,0,0,0,0,39,8,3100405,51,5,4,14,25,263.0,6734.435613606934,0.46940010000253096
0,step,0,0,30,14,True,0,14,0,0,16,2,0,28.0,461.6836526831849,287,1435.0,4646.571137564587,True,0,90.0,0,4,0.3982923000003211,0,2,21,10,47,9,3100405,64,3,3,14,25,264.0,6463.571137564589,0.41503210000519175
0,default,114,0,15,14,True,0,14,0,0,1,0,0,28.0,484.1129805378535,328,1640.0,4764.58172752995,True,0,45.0,2,4,0.25958200001332443,0,0,0,0,39,8,3100406,52,7,6,14,25,300.0,6777.581727529949,0.27725899999495596
0,noclosure,114,0,15,14,True,0,14,0,0,1,0,0,28.0,484.1129805378535,328,1640.0,4764.58172752995,True,0,45.0,2,4,0.26071679999586195,0,0,0,0,39,8,3100406,52,7,6,14,25,300.0,6777.581727529949,0.27720890000637155
0,step,62,0,16,14,True,0,14,0,0,2,0,0,28.0,460.71657382090615,331,1655.0,4411.032033492688,True,0,48.0,1,4,0.21574659999168944,0,0,18,12,50,6,3100406,53,10,8,14,25,308.0,6450.032033492686,0.23368739998841193
0,default,27,0,24,14,True,0,14,0,0,10,1,0,28.0,438.90328581377406,260,1300.0,4508.646001392837,True,0,72.0,0,4,0.3195577000005869,0,0,0,0,39,5,3100407,86,9,8,14,25,236.0,6144.646001392837,0.33672020000813063
0,noclosure,27,0,24,14,True,0,14,0,0,10,1,0,28.0,438.90328581377406,260,1300.0,4508.646001392837,True,0,72.0,0,4,0.3189293000032194,0,0,0,0,39,5,3100407,86,9,8,14,25,236.0,6144.646001392837,0.33711419999599457
0,step,14,0,24,14,True,0,14,0,0,10,1,0,28.0,432.60012719865165,259,1295.0,4424.401780781122,True,0,72.0,0,4,0.32679259999713395,0,1,12,6,45,5,3100407,87,9,8,14,25,237.0,6056.401780781123,0.3443239000043832
0,default,92,0,26,13,True,0,13,0,0,13,1,0,26.0,529.5260872861984,332,1660.0,4822.839134720582,True,0,78.0,0,4,0.3265271999989636,0,0,0,0,38,8,3100408,48,5,4,13,25,297.0,6883.83913472058,0.34405070000502747
0,noclosure,92,0,26,13,True,0,13,0,0,13,1,0,26.0,529.5260872861984,332,1660.0,4822.839134720582,True,0,78.0,0,4,0.32480020000366494,0,0,0,0,38,8,3100408,48,5,4,13,25,297.0,6883.83913472058,0.34186670000781305
0,step,53,0,42,13,True,0,13,0,0,29,2,0,26.0,526.1730152261047,312,1560.0,4846.2491979393635,True,0,126.0,0,4,0.47241940000094473,0,2,21,13,51,6,3100408,21,6,5,13,25,282.0,6840.249197939361,0.4890600000071572
0,default,61,0,17,15,True,0,15,0,0,2,0,0,30.0,413.5739504935518,264,1320.0,4562.609257403279,True,0,51.0,1,4,0.21131810000224505,0,0,0,0,40,9,3100409,90,8,6,15,25,240.0,6203.609257403277,0.22818439999537077
0,noclosure,61,0,17,15,True,0,15,0,0,2,0,0,30.0,413.5739504935518,264,1320.0,4562.609257403279,True,0,51.0,1,4,0.21614069999486674,0,0,0,0,40,9,3100409,90,8,6,15,25,240.0,6203.609257403277,0.23430850000295322
0,step,52,0,17,15,True,0,15,0,0,2,0,0,30.0,418.8989560241982,280,1400.0,4545.484340362975,True,0,51.0,0,4,0.21446050000668038,0,0,24,15,54,9,3100409,49,8,6,15,25,257.0,6283.484340362973,0.23127780000504572
0,default,43,0,15,14,True,0,14,0,0,1,0,0,28.0,439.00632000677757,262,1310.0,4524.088480094883,True,0,45.0,1,4,0.20223640000040177,0,0,0,0,39,9,3100410,67,6,5,14,25,239.0,6146.088480094886,0.22013099999458063
0,noclosure,43,0,15,14,True,0,14,0,0,1,0,0,28.0,439.00632000677757,262,1310.0,4524.088480094883,True,0,45.0,1,4,0.20100339999771677,0,0,0,0,39,9,3100410,67,6,5,14,25,239.0,6146.088480094886,0.21874080000270624
0,step,43,0,15,14,True,0,14,0,0,1,0,0,28.0,439.00632000677757,262,1310.0,4524.088480094883,True,0,45.0,1,4,0.21474369999486953,0,0,20,11,49,9,3100410,67,6,5,14,25,239.0,6146.088480094886,0.23200839999481104
0,default,97,0,15,15,True,0,15,0,0,0,0,0,30.0,423.1978732080696,247,1235.0,4814.968098121046,True,0,45.0,2,4,0.24558279999473598,0,0,0,0,40,9,3100411,66,6,6,15,25,223.0,6347.968098121044,0.26269909999973606
0,noclosure,97,0,15,15,True,0,15,0,0,0,0,0,30.0,423.1978732080696,247,1235.0,4814.968098121046,True,0,45.0,2,4,0.24313899999833666,0,0,0,0,40,9,3100411,66,6,6,15,25,223.0,6347.968098121044,0.26082480000332
0,step,51,0,15,15,True,0,15,0,0,0,0,0,30.0,422.87497438293144,246,1230.0,4812.124615743973,True,0,45.0,0,4,0.21289540000725538,0,0,17,11,51,6,3100411,66,9,9,15,25,226.0,6343.124615743972,0.23014539999712724
0,default,77,0,12,12,True,0,12,0,0,0,0,0,24.0,535.6387530879493,348,1740.0,4302.6650370553925,True,0,36.0,1,4,0.20271650000358932,0,0,0,0,37,9,3100412,64,3,3,12,25,325.0,6427.665037055392,0.21930490000522695
0,noclosure,77,0,12,12,True,0,12,0,0,0,0,0,24.0,535.6387530879493,348,1740.0,4302.6650370553925,True,0,36.0,1,4,0.2015817000064999,0,0,0,0,37,9,3100412,64,3,3,12,25,325.0,6427.665037055392,0.219404499992379
0,step,70,0,13,12,True,0,12,0,0,1,0,0,24.0,537.4866788332757,348,1740.0,4321.840145999309,True,0,39.0,0,4,0.1881714000046486,0,0,17,9,44,8,3100412,64,5,4,12,25,325.0,6449.840145999308,0.2053139000054216
0,default,101,0,15,15,True,0,15,0,0,0,0,0,30.0,431.64847727285087,289,1445.0,4692.727159092763,True,0,45.0,0,4,0.2310221000079764,0,0,0,0,40,10,3100413,34,5,5,15,25,262.0,6474.727159092763,0.24779430001217406
0,noclosure,101,0,15,15,True,0,15,0,0,0,0,0,30.0,431.64847727285087,289,1445.0,4692.727159092763,True,0,45.0,0,4,0.22989360000065062,0,0,0,0,40,10,3100413,34,5,5,15,25,262.0,6474.727159092763,0.24699469999177381
0,step,64,0,15,15,True,0,15,0,0,0,0,0,30.0,432.99577850438556,276,1380.0,4791.9366775657845,True,0,45.0,0,4,0.23169570000027306,0,0,25,18,58,7,3100413,47,8,8,15,25,248.0,6494.936677565784,0.24796159999095835
0,default,98,0,13,13,True,0,13,0,0,0,0,0,26.0,502.136659471731,318,1590.0,4585.7765731325,True,0,39.0,1,4,0.22644140000920743,0,0,0,0,38,9,3100414,43,4,4,13,25,287.0,6527.776573132503,0.2438982999883592
0,noclosure,98,0,13,13,True,0,13,0,0,0,0,0,26.0,502.136659471731,318,1590.0,4585.7765731325,True,0,39.0,1,4,0.21818619999976363,0,0,0,0,38,9,3100414,43,4,4,13,25,287.0,6527.776573132503,0.23478139999497216
0,step,54,0,14,13,True,0,13,0,0,1,0,0,26.0,467.39370430125757,289,1445.0,4297.118155916347,True,0,42.0,0,4,0.21591909999551717,0,0,19,13,49,6,3100414,74,8,7,13,25,266.0,6076.118155916349,0.23258879999048077
0,default,52,0,12,11,True,0,11,0,0,1,0,0,22.0,591.7688511033955,352,1760.0,4362.457362137352,True,0,36.0,0,4,0.16806529999303166,0,0,0,0,36,9,3100415,31,3,2,11,25,329.0,6509.45736213735,0.1853255000023637
0,noclosure,52,0,12,11,True,0,11,0,0,1,0,0,22.0,591.7688511033955,352,1760.0,4362.457362137352,True,0,36.0,0,4,0.16627829999197274,0,0,0,0,36,9,3100415,31,3,2,11,25,329.0,6509.45736213735,0.18358890000672545
0,step,24,0,13,11,True,0,11,0,0,2,0,0,22.0,595.0268079834303,353,1765.0,4390.294887817735,True,0,39.0,0,4,0.14747599999827798,0,0,16,10,46,6,3100415,31,7,5,11,25,329.0,6545.294887817733,0.1642783999996027
0,default,67,0,14,14,True,0,14,0,0,0,0,0,28.0,442.44248678502197,263,1315.0,4570.194814990309,True,0,42.0,0,4,0.1836085999966599,0,0,0,0,39,8,3100416,49,6,6,14,25,239.0,6194.194814990307,0.20036580000305548
0,noclosure,67,0,14,14,True,0,14,0,0,0,0,0,28.0,442.44248678502197,263,1315.0,4570.194814990309,True,0,42.0,0,4,0.1831096000096295,0,0,0,0,39,8,3100416,49,6,6,14,25,239.0,6194.194814990307,0.19988610000291374
0,step,40,0,14,14,True,0,14,0,0,0,0,0,28.0,439.68424200755396,261,1305.0,4541.579388105757,True,0,42.0,0,4,0.17149149999022484,0,0,14,8,47,6,3100416,49,8,8,14,25,239.0,6155.579388105755,0.1885160999954678
0,default,90,0,14,13,True,0,13,0,0,1,0,0,26.0,495.5788998719731,334,1670.0,4395.525698335649,True,0,42.0,1,4,0.21675620001042262,0,0,0,0,38,8,3100417,60,6,5,13,25,309.0,6442.52569833565,0.23309569999400992
0,noclosure,90,0,14,13,True,0,13,0,0,1,0,0,26.0,495.5788998719731,334,1670.0,4395.525698335649,True,0,42.0,1,4,0.21513599999889266,0,0,0,0,38,8,3100417,60,6,5,13,25,309.0,6442.52569833565,0.23293719999492168
0,step,76,0,14,13,True,0,13,0,0,1,0,0,26.0,495.18060005972285,333,1665.0,4395.347800776395,True,0,42.0,1,4,0.2111573000001954,0,0,17,10,48,7,3100417,60,7,6,13,25,309.0,6437.347800776397,0.22811349999392405
0,default,45,0,56,16,True,7,16,1,0,40,1,0,32.0,343.8004655176524,201,1005.0,4117.807448282438,True,0,168.0,0,4,0.3707737999939127,0,0,0,0,34,7,3100418,75,9,8,16,18,178.0,5500.807448282439,0.38821839999582153
0,noclosure,29,0,56,16,True,0,16,0,0,40,1,0,32.0,367.5092017490532,225,1125.0,4355.147227984853,True,0,168.0,0,4,0.3664131000114139,0,0,0,0,39,6,3100418,83,10,9,16,23,200.0,5880.147227984851,0.38354090000211727
0,step,29,0,56,16,True,7,16,1,0,40,1,0,32.0,343.75480333087313,200,1000.0,4122.076853293969,True,0,168.0,0,4,0.3630318000068655,0,1,17,10,31,6,3100418,75,10,9,16,18,178.0,5500.07685329397,0.3796214999892982
0,default,132,0,43,15,True,0,15,0,0,28,2,0,30.0,491.2501949901682,291,1455.0,5493.752924852521,True,0,129.0,0,4,0.5295888999971794,0,0,0,0,40,12,3100419,15,1,1,15,25,261.0,7368.752924852523,0.5465462000138359
0,noclosure,132,0,43,15,True,0,15,0,0,28,2,0,30.0,491.2501949901682,291,1455.0,5493.752924852521,True,0,129.0,0,4,0.5326906999980565,0,0,0,0,40,12,3100419,15,1,1,15,25,261.0,7368.752924852523,0.5510751999972854
0,step,58,0,31,15,True,0,15,0,0,16,1,0,30.0,430.1405434645982,275,1375.0,4700.108151968972,True,0,93.0,0,4,0.3599260999908438,0,1,19,11,51,7,3100419,64,8,7,15,25,254.0,6452.108151968972,0.37678520000190474
0,default,106,0,16,16,True,19,16,1,0,0,0,0,32.0,218.64864645463084,103,515.0,2813.378343274093,True,0,48.0,2,4,0.2555308999872068,0,0,0,0,22,8,3100420,18,8,8,16,6,90.0,3498.3783432740934,0.2740833999996539
0,noclosure,40,0,16,16,True,0,16,0,0,0,0,0,32.0,314.08999267373446,169,845.0,3951.439882779752,True,0,48.0,1,4,0.1940475999872433,0,0,0,0,38,7,3100420,87,9,9,16,22,149.0,5025.439882779751,0.21145590000378434
0,step,39,0,18,16,True,8,16,1,0,2,0,0,32.0,343.42094339381043,211,1055.0,4153.735094300967,True,0,54.0,0,4,0.1874757000041427,0,0,20,12,31,8,3100420,59,10,8,16,17,200.0,5494.735094300967,0.20408209999732208
0,default,54,0,60,13,True,0,13,0,0,47,2,0,26.0,536.4693482004687,311,1555.0,4930.101526606076,True,0,180.0,2,4,0.5034494999999879,0,0,0,0,38,7,3100421,35,4,4,13,25,283.0,6974.101526606093,0.5195314000011422
0,noclosure,54,0,60,13,True,0,13,0,0,47,2,0,26.0,536.4693482004687,311,1555.0,4930.101526606076,True,0,180.0,2,4,0.5072999999974854,0,0,0,0,38,7,3100421,35,4,4,13,25,283.0,6974.101526606093,0.5243630000040866
0,step,50,0,60,13,True,0,13,0,0,47,2,0,26.0,526.9481328886159,310,1550.0,4810.32572755199,True,0,180.0,1,4,0.5032342000049539,0,2,18,10,48,6,3100421,34,5,5,13,25,284.0,6850.325727552006,0.5211037999979453
0,default,46,0,10,10,True,0,10,0,0,0,0,0,20.0,628.7539071580395,324,1620.0,4318.539071580394,True,0,30.0,1,4,0.15577599999960512,0,0,0,0,35,4,3100422,50,6,6,10,25,299.0,6287.539071580395,0.17340620000322815
0,noclosure,46,0,10,10,True,0,10,0,0,0,0,0,20.0,628.7539071580395,324,1620.0,4318.539071580394,True,0,30.0,1,4,0.15447920000588056,0,0,0,0,35,4,3100422,50,6,6,10,25,299.0,6287.539071580395,0.17260679999890272
0,step,26,0,11,10,True,0,10,0,0,1,0,0,20.0,624.5134241942094,324,1620.0,4273.134241942093,True,0,33.0,0,4,0.13790000000153668,0,0,9,6,41,3,3100422,50,8,7,10,25,299.0,6245.1342419420935,0.1566678000090178
0,default,109,0,13,12,True,0,12,0,0,1,0,0,24.0,520.7110032229081,319,1595.0,4295.532038674897,True,0,39.0,0,4,0.23730900000373367,0,0,0,0,37,8,3100423,65,5,4,12,25,295.0,6248.532038674896,0.253875499998685
0,noclosure,109,0,13,12,True,0,12,0,0,1,0,0,24.0,520.7110032229081,319,1595.0,4295.532038674897,True,0,39.0,0,4,0.2368929000076605,0,0,0,0,37,8,3100423,65,5,4,12,25,295.0,6248.532038674896,0.25409139999828767
0,step,59,0,12,12,True,0,12,0,0,0,0,0,24.0,530.4806627989163,328,1640.0,4358.7679535869975,True,0,36.0,1,4,0.2091328000096837,0,0,17,11,48,6,3100423,61,6,6,12,25,307.0,6365.767953586996,0.22633530000166502
0,default,67,0,11,11,True,0,11,0,0,0,0,0,22.0,594.5866133735698,322,1610.0,4579.452747109267,True,0,33.0,1,4,0.16852960000687744,0,0,0,0,36,6,3100424,38,5,5,11,25,296.0,6540.452747109267,0.18563880000147037
0,noclosure,67,0,11,11,True,0,11,0,0,0,0,0,22.0,594.5866133735698,322,1610.0,4579.452747109267,True,0,33.0,1,4,0.1696239000011701,0,0,0,0,36,6,3100424,38,5,5,11,25,296.0,6540.452747109267,0.18693789999815635
0,step,50,0,11,11,True,0,11,0,0,0,0,0,22.0,592.0081877610791,321,1605.0,4555.09006537187,True,0,33.0,0,4,0.15458980000403244,0,0,11,6,42,5,3100424,38,6,6,11,25,297.0,6512.09006537187,0.17241689999355003
0,default,36,0,12,12,True,0,12,0,0,0,1,0,24.0,565.0432498694537,322,1610.0,4814.518998433444,True,0,36.0,1,4,0.22753769998962525,0,0,0,0,37,8,3100425,50,3,3,12,25,296.0,6780.518998433444,0.2443219999986468
0,noclosure,36,0,12,12,True,0,12,0,0,0,1,0,24.0,565.0432498694537,322,1610.0,4814.518998433444,True,0,36.0,1,4,0.22393739999097306,0,0,0,0,37,8,3100425,50,3,3,12,25,296.0,6780.518998433444,0.24065829999744892
0,step,15,0,13,12,True,0,12,0,0,1,1,0,24.0,554.6127030791384,320,1600.0,4695.352436949661,True,0,39.0,0,4,0.194357400003355,0,1,14,7,42,6,3100425,58,6,5,12,25,297.0,6655.352436949662,0.21139810000022408
0,default,70,0,14,12,True,0,12,0,0,2,0,0,24.0,516.0700915819613,301,1505.0,4346.8410989835365,True,0,42.0,0,4,0.17638059999444522,0,0,0,0,37,5,3100426,51,9,7,12,25,275.0,6192.841098983535,0.19284020000486635
0,noclosure,70,0,14,12,True,0,12,0,0,2,0,0,24.0,516.0700915819613,301,1505.0,4346.8410989835365,True,0,42.0,0,4,0.17719590000342578,0,0,0,0,37,5,3100426,51,9,7,12,25,275.0,6192.841098983535,0.19441070000175387
0,step,53,0,15,12,True,0,12,0,0,3,0,0,24.0,515.909346756671,302,1510.0,4336.912161080055,True,0,45.0,0,4,0.19670529999712016,0,0,11,6,43,5,3100426,51,10,7,12,25,275.0,6190.912161080051,0.21279980000690557
0,default,47,0,11,10,True,0,10,0,0,1,0,0,20.0,657.5829512064964,382,1910.0,4257.829512064963,True,0,33.0,2,4,0.1801588999951491,0,0,0,0,35,8,3100427,23,3,2,10,25,355.0,6575.829512064965,0.20287680000183173
